date,time,open,high,low,close,volume
2017.02.08,00:00,1.06829,1.07140,1.06406,1.06977,102417
2017.02.09,00:00,1.06976,1.07096,1.06508,1.06534,98120
2017.02.10,00:00,1.06539,1.06677,1.06076,1.06391,96916
2017.02.13,00:00,1.06263,1.06584,1.05920,1.05971,90469
2017.02.14,00:00,1.05976,1.06333,1.05608,1.05768,109791
2017.02.15,00:00,1.05768,1.06093,1.05213,1.05987,115818
2017.02.16,00:00,1.05990,1.06793,1.05909,1.06717,116064
2017.02.17,00:00,1.06726,1.06767,1.06052,1.06129,98546
2017.02.20,00:00,1.06051,1.06329,1.06031,1.06106,74834
2017.02.21,00:00,1.06107,1.06153,1.05256,1.05348,99452
2017.02.22,00:00,1.05353,1.05738,1.04936,1.05583,115453
2017.02.23,00:00,1.05563,1.05951,1.05375,1.05815,101246
2017.02.24,00:00,1.05815,1.06178,1.05564,1.05593,107856
2017.02.27,00:00,1.05612,1.06307,1.05515,1.05856,108257
2017.02.28,00:00,1.05863,1.06301,1.05683,1.05767,114462
2017.03.01,00:00,1.05768,1.05893,1.05140,1.05475,144399
2017.03.02,00:00,1.05473,1.05514,1.04948,1.05051,115720
2017.03.03,00:00,1.05055,1.06239,1.05018,1.06198,127596
2017.03.06,00:00,1.06094,1.06401,1.05746,1.05795,102071
2017.03.07,00:00,1.05805,1.06026,1.05584,1.05661,90670
2017.03.08,00:00,1.05656,1.05743,1.05349,1.05395,103659
2017.03.09,00:00,1.05396,1.06155,1.05251,1.05751,132317
2017.03.10,00:00,1.05761,1.06993,1.05724,1.06732,125518
2017.03.13,00:00,1.06754,1.07141,1.06520,1.06530,114772
2017.03.14,00:00,1.06532,1.06627,1.06000,1.06035,101986
2017.03.15,00:00,1.06037,1.07399,1.06032,1.07342,119606
2017.03.16,00:00,1.07328,1.07702,1.07056,1.07656,129221
2017.03.17,00:00,1.07656,1.07824,1.07274,1.07368,104083
2017.03.20,00:00,1.07331,1.07772,1.07251,1.07393,82703
2017.03.21,00:00,1.07392,1.08192,1.07189,1.08097,121389
2017.03.22,00:00,1.08084,1.08246,1.07758,1.07964,115705
2017.03.23,00:00,1.07968,1.08049,1.07680,1.07827,107589
2017.03.24,00:00,1.07820,1.08178,1.07602,1.07978,100109
2017.03.27,00:00,1.08367,1.09061,1.08272,1.08644,102779
2017.03.28,00:00,1.08644,1.08727,1.07988,1.08107,83889
2017.03.29,00:00,1.08119,1.08266,1.07399,1.07647,101849
2017.03.30,00:00,1.07650,1.07694,1.06719,1.06744,96368
2017.03.31,00:00,1.06738,1.07019,1.06501,1.06521,101354
2017.04.03,00:00,1.06562,1.06810,1.06424,1.06683,78871
2017.04.04,00:00,1.06682,1.06770,1.06356,1.06719,76736
2017.04.05,00:00,1.06727,1.06890,1.06346,1.06622,90147
2017.04.06,00:00,1.06622,1.06840,1.06288,1.06439,94141
2017.04.07,00:00,1.06441,1.06669,1.05806,1.05889,116645
2017.04.10,00:00,1.05875,1.06066,1.05698,1.05947,74414
2017.04.11,00:00,1.05945,1.06300,1.05785,1.06043,81299
2017.04.12,00:00,1.06042,1.06750,1.05889,1.06636,89644
2017.04.13,00:00,1.06621,1.06776,1.06090,1.06125,85195
2017.04.14,00:00,1.06129,1.06298,1.06057,1.06100,39541
2017.04.17,00:00,1.06110,1.06705,1.06027,1.06436,54674
2017.04.18,00:00,1.06436,1.07360,1.06369,1.07306,61357
2017.04.19,00:00,1.07306,1.07370,1.06999,1.07092,79357
2017.04.20,00:00,1.07089,1.07776,1.07086,1.07165,82021
2017.04.21,00:00,1.07168,1.07380,1.06823,1.07200,77594
2017.04.24,00:00,1.09175,1.09197,1.08208,1.08664,117843
2017.04.25,00:00,1.08668,1.09500,1.08514,1.09250,85992
2017.04.26,00:00,1.09249,1.09509,1.08558,1.09031,105799
2017.04.27,00:00,1.09039,1.09329,1.08516,1.08703,95394
2017.04.28,00:00,1.08710,1.09475,1.08570,1.08983,91044
2017.05.01,00:00,1.09100,1.09241,1.08841,1.08979,47075
2017.05.02,00:00,1.08982,1.09331,1.08883,1.09287,72054
2017.05.03,00:00,1.09285,1.09369,1.08827,1.08837,82036
2017.05.04,00:00,1.08839,1.09872,1.08749,1.09842,101045
2017.05.05,00:00,1.09839,1.09995,1.09474,1.09992,95663
2017.05.08,00:00,1.10190,1.10216,1.09162,1.09232,98769
2017.05.09,00:00,1.09235,1.09335,1.08633,1.08722,93691
2017.05.10,00:00,1.08718,1.08981,1.08531,1.08671,86907
2017.05.11,00:00,1.08675,1.08930,1.08390,1.08606,79975
2017.05.12,00:00,1.08611,1.09342,1.08556,1.09316,80629
2017.05.15,00:00,1.09299,1.09896,1.09226,1.09749,73259
2017.05.16,00:00,1.09750,1.10972,1.09727,1.10816,93102
2017.05.17,00:00,1.10819,1.11622,1.10795,1.11577,116213
2017.05.18,00:00,1.11573,1.11719,1.10757,1.11012,138291
2017.05.19,00:00,1.11017,1.12120,1.10966,1.12073,92069
2017.05.22,00:00,1.11926,1.12635,1.11614,1.12371,81837
2017.05.23,00:00,1.12365,1.12683,1.11749,1.11820,112013
2017.05.24,00:00,1.11829,1.12200,1.11685,1.12181,107740
2017.05.25,00:00,1.12186,1.12503,1.11936,1.12099,89907
2017.05.26,00:00,1.12099,1.12346,1.11605,1.11785,92492
2017.05.29,00:00,1.11687,1.11897,1.11613,1.11622,47917
2017.05.30,00:00,1.11625,1.12055,1.11094,1.11836,95207
2017.05.31,00:00,1.11842,1.12522,1.11645,1.12427,97616
2017.06.01,00:00,1.12435,1.12566,1.12021,1.12123,84231
2017.06.02,00:00,1.12120,1.12851,1.12050,1.12799,85270
2017.06.05,00:00,1.12703,1.12840,1.12342,1.12539,69314
2017.06.06,00:00,1.12541,1.12841,1.12403,1.12752,85383
2017.06.07,00:00,1.12764,1.12825,1.12040,1.12551,95418
2017.06.08,00:00,1.12549,1.12691,1.11947,1.12122,107535
2017.06.09,00:00,1.12124,1.12369,1.11663,1.11961,125621
2017.06.12,00:00,1.12065,1.12321,1.11919,1.12004,84512
2017.06.13,00:00,1.12016,1.12249,1.11852,1.12106,76968
2017.06.14,00:00,1.12103,1.12959,1.11930,1.12175,123747
2017.06.15,00:00,1.12176,1.12285,1.11320,1.11441,105763
2017.06.16,00:00,1.11443,1.12015,1.11385,1.11952,81333
2017.06.19,00:00,1.12055,1.12128,1.11432,1.11486,74965
2017.06.20,00:00,1.11485,1.11651,1.11189,1.11337,89218
2017.06.21,00:00,1.11342,1.11690,1.11274,1.11678,74993
2017.06.22,00:00,1.11680,1.11779,1.11394,1.11510,68703
2017.06.23,00:00,1.11516,1.12090,1.11453,1.11930,62576
2017.06.26,00:00,1.11985,1.12198,1.11718,1.11807,72773
2017.06.27,00:00,1.11811,1.13494,1.11789,1.13379,102031
2017.06.28,00:00,1.13379,1.13906,1.12916,1.13775,122317
2017.06.29,00:00,1.13773,1.14455,1.13745,1.14393,119025
2017.06.30,00:00,1.14406,1.14454,1.13922,1.14206,113318
2017.07.03,00:00,1.14166,1.14267,1.13551,1.13637,83483
2017.07.04,00:00,1.13640,1.13770,1.13363,1.13406,77385
2017.07.05,00:00,1.13441,1.13686,1.13125,1.13489,93953
2017.07.06,00:00,1.13514,1.14249,1.13299,1.14214,97590
2017.07.07,00:00,1.14219,1.14398,1.13796,1.14006,98793
2017.07.10,00:00,1.13961,1.14182,1.13818,1.13995,72897
2017.07.11,00:00,1.13991,1.14797,1.13828,1.14661,89767
2017.07.12,00:00,1.14664,1.14895,1.13916,1.14115,114474
2017.07.13,00:00,1.14113,1.14559,1.13705,1.13973,104804
2017.07.14,00:00,1.13975,1.14718,1.13915,1.14672,96449
2017.07.17,00:00,1.14729,1.14871,1.14348,1.14780,85449
2017.07.18,00:00,1.14781,1.15830,1.14714,1.15540,127534
2017.07.19,00:00,1.15535,1.15563,1.15096,1.15147,91886
2017.07.20,00:00,1.15149,1.16581,1.14793,1.16284,135039
2017.07.21,00:00,1.16285,1.16827,1.16190,1.16634,104852
2017.07.24,00:00,1.16623,1.16842,1.16257,1.16404,91854
2017.07.25,00:00,1.16401,1.17123,1.16307,1.16460,104224
2017.07.26,00:00,1.16462,1.17399,1.16125,1.17328,113127
2017.07.27,00:00,1.17333,1.17766,1.16500,1.16748,125213
2017.07.28,00:00,1.16753,1.17640,1.16711,1.17488,113424
2017.07.31,00:00,1.17459,1.18456,1.17232,1.18407,102171
2017.08.01,00:00,1.18407,1.18441,1.17850,1.18010,104808
2017.08.02,00:00,1.18013,1.19101,1.17936,1.18555,107303
2017.08.03,00:00,1.18556,1.18930,1.18305,1.18679,99243
2017.08.04,00:00,1.18683,1.18892,1.17281,1.17728,101799
2017.08.07,00:00,1.17728,1.18141,1.17706,1.17953,74600
2017.08.08,00:00,1.17954,1.18239,1.17153,1.17508,91597
2017.08.09,00:00,1.17455,1.17638,1.16889,1.17591,111930
